neighborhood,rec_id,year,population
Broadmoor-Broadway,HOTHRACE,2010,74
Broadmoor-Broadway,HRACE2UP,2010,16
Broadmoor-Broadway,HRACEBAS,2010,266
Broadmoor-Broadway,H1RACE,2010,250
Broadmoor-Broadway,HADRBASE,2010,203
Broadmoor-Broadway,HAD1RACE,2010,194
Broadmoor-Broadway,U18RBASE,2010,139
Broadmoor-Broadway,NONHISP,2019,551
Broadway/Northeast,WHITE,2019,561
Broadway/Northeast,BLACK,2019,26
Broadway/Northeast,AMERIND,2019,9
Broadway/Northeast,ASIAN,2019,16
Broadway/Northeast,PACIFIC,2019,1
Broadway/Northeast,OTHRACE,2019,41
Broadway/Northeast,RACE2UP,2019,37
Broadway/Northeast,HISPPOP,2019,166
Broadway/Northeast,MINORITY,2019,236
Broadway/Northeast,WHITE,2010,569
Broadway/Northeast,BLACK,2010,22
Broadway/Northeast,AMERIND,2010,8
Broadway/Northeast,ASIAN,2010,13
Broadway/Northeast,PACIFIC,2010,1
Broadway/Northeast,OTHRACE,2010,33
Broadway/Northeast,RACE2UP,2010,31
Broadway/Northeast,HISPPOP,2010,134
Broadway/Northeast,MINORITY,2010,193
Broadway/Northeast,DIVINDX,2010,51.7
Broadway/Northeast,HISPWHT,2019,105
Broadway/Northeast,HISPBLK,2019,2
Broadway/Northeast,HISPAI,2019,1
Broadway/Northeast,HISPASN,2019,1
Broadway/Northeast,HISPPI,2019,0
Broadway/Northeast,HISPOTH,2019,39
Broadway/Northeast,HISPMLT,2019,18
Broadway/Northeast,HWHITE,2010,85
Broadway/Northeast,HBLACK,2010,2
Broadway/Northeast,HAMERIND,2010,1
Broadway/Northeast,HASIAN,2010,1
Broadway/Northeast,HPACIFIC,2010,0
Broadway/Northeast,HOTHRACE,2010,30
Broadway/Northeast,HRACE2UP,2010,15
Broadway/Northeast,HRACEBAS,2010,134
Broadway/Northeast,H1RACE,2010,119
Broadway/Northeast,HADRBASE,2010,86
Broadway/Northeast,HAD1RACE,2010,82
Broadway/Northeast,U18RBASE,2010,131
Broadway/Northeast,NONHISP,2019,526
Campbell-Grant,WHITE,2019,1077
Campbell-Grant,BLACK,2019,35
Campbell-Grant,AMERIND,2019,22
Campbell-Grant,ASIAN,2019,39
Campbell-Grant,PACIFIC,2019,1
Campbell-Grant,OTHRACE,2019,69
Campbell-Grant,RACE2UP,2019,49
Campbell-Grant,HISPPOP,2019,294
Campbell-Grant,MINORITY,2019,411
Campbell-Grant,WHITE,2010,1075
Campbell-Grant,BLACK,2010,29
Campbell-Grant,AMERIND,2010,19
Campbell-Grant,ASIAN,2010,30
Campbell-Grant,PACIFIC,2010,1
Campbell-Grant,OTHRACE,2010,54
Campbell-Grant,RACE2UP,2010,40
Campbell-Grant,HISPPOP,2010,234
Campbell-Grant,MINORITY,2010,330
Campbell-Grant,DIVINDX,2010,48.4
Campbell-Grant,HISPWHT,2019,195
Campbell-Grant,HISPBLK,2019,3
Campbell-Grant,HISPAI,2019,9
Campbell-Grant,HISPASN,2019,1
Campbell-Grant,HISPPI,2019,0
Campbell-Grant,HISPOTH,2019,69
Campbell-Grant,HISPMLT,2019,17
Campbell-Grant,HWHITE,2010,156
Campbell-Grant,HBLACK,2010,3
Campbell-Grant,HAMERIND,2010,7
Campbell-Grant,HASIAN,2010,1
Campbell-Grant,HPACIFIC,2010,0
Campbell-Grant,HOTHRACE,2010,53
Campbell-Grant,HRACE2UP,2010,14
Campbell-Grant,HRACEBAS,2010,234
Campbell-Grant,H1RACE,2010,220
Campbell-Grant,HADRBASE,2010,172
Campbell-Grant,HAD1RACE,2010,166
Campbell-Grant,U18RBASE,2010,196
Campbell-Grant,NONHISP,2019,1000
Campus Farm,WHITE,2019,5079
Campus Farm,BLACK,2019,389
Campus Farm,AMERIND,2019,171
Campus Farm,ASIAN,2019,289
Campus Farm,PACIFIC,2019,19
Campus Farm,OTHRACE,2019,1388
Campus Farm,RACE2UP,2019,361
Campus Farm,HISPPOP,2019,3086
Campus Farm,MINORITY,2019,4076
Campus Farm,WHITE,2010,4889
Campus Farm,BLACK,2010,325
Campus Farm,AMERIND,2010,144
Campus Farm,ASIAN,2010,218
Campus Farm,PACIFIC,2010,15
Campus Farm,OTHRACE,2010,1061
Campus Farm,RACE2UP,2010,291
Campus Farm,HISPPOP,2010,2403
Campus Farm,MINORITY,2010,3204
Campus Farm,DIVINDX,2010,72.7
Campus Farm,HISPWHT,2019,1459
Campus Farm,HISPBLK,2019,44
Campus Farm,HISPAI,2019,57
Campus Farm,HISPASN,2019,8
Campus Farm,HISPPI,2019,1
Campus Farm,HISPOTH,2019,1373
Campus Farm,HISPMLT,2019,145
Campus Farm,HWHITE,2010,1150
Campus Farm,HBLACK,2010,36
Campus Farm,HAMERIND,2010,47
Campus Farm,HASIAN,2010,7
Campus Farm,HPACIFIC,2010,1
Campus Farm,HOTHRACE,2010,1046
Campus Farm,HRACE2UP,2010,117
Campus Farm,HRACEBAS,2010,2404
Campus Farm,H1RACE,2010,2287
Campus Farm,HADRBASE,2010,1655
Campus Farm,HAD1RACE,2010,1588
Campus Farm,U18RBASE,2010,1238
Campus Farm,NONHISP,2019,4610
Catalina Vista,WHITE,2019,599
Catalina Vista,BLACK,2019,13
Catalina Vista,AMERIND,2019,7
Catalina Vista,ASIAN,2019,23
Catalina Vista,PACIFIC,2019,1
Catalina Vista,OTHRACE,2019,28
Catalina Vista,RACE2UP,2019,24
Catalina Vista,HISPPOP,2019,118
Catalina Vista,MINORITY,2019,171
Catalina Vista,WHITE,2010,626
Catalina Vista,BLACK,2010,11
Catalina Vista,AMERIND,2010,6
Catalina Vista,ASIAN,2010,18
Catalina Vista,PACIFIC,2010,1
Catalina Vista,OTHRACE,2010,22
Catalina Vista,RACE2UP,2010,19
Catalina Vista,HISPPOP,2010,95
Catalina Vista,MINORITY,2010,139
Catalina Vista,DIVINDX,2010,39.3
Catalina Vista,HISPWHT,2019,75
Catalina Vista,HISPBLK,2019,2
Catalina Vista,HISPAI,2019,3
Catalina Vista,HISPASN,2019,0
Catalina Vista,HISPPI,2019,0
Catalina Vista,HISPOTH,2019,27
Catalina Vista,HISPMLT,2019,10
Catalina Vista,HWHITE,2010,61
Catalina Vista,HBLACK,2010,1
Catalina Vista,HAMERIND,2010,2
Catalina Vista,HASIAN,2010,0
Catalina Vista,HPACIFIC,2010,0
Catalina Vista,HOTHRACE,2010,21
Catalina Vista,HRACE2UP,2010,8
Catalina Vista,HRACEBAS,2010,93
Catalina Vista,H1RACE,2010,87
Catalina Vista,HADRBASE,2010,74
Catalina Vista,HAD1RACE,2010,69
Catalina Vista,U18RBASE,2010,84
Catalina Vista,NONHISP,2019,578
Catalina Vista/Blenman-Elm,WHITE,2019,74
Catalina Vista/Blenman-Elm,BLACK,2019,3
Catalina Vista/Blenman-Elm,AMERIND,2019,1
Catalina Vista/Blenman-Elm,ASIAN,2019,5
Catalina Vista/Blenman-Elm,PACIFIC,2019,0
Catalina Vista/Blenman-Elm,OTHRACE,2019,3
Catalina Vista/Blenman-Elm,RACE2UP,2019,3
Catalina Vista/Blenman-Elm,HISPPOP,2019,16
Catalina Vista/Blenman-Elm,MINORITY,2019,26
Catalina Vista/Blenman-Elm,WHITE,2010,74
Catalina Vista/Blenman-Elm,BLACK,2010,2
Catalina Vista/Blenman-Elm,AMERIND,2010,1
Catalina Vista/Blenman-Elm,ASIAN,2010,4
Catalina Vista/Blenman-Elm,PACIFIC,2010,0
Catalina Vista/Blenman-Elm,OTHRACE,2010,3
Catalina Vista/Blenman-Elm,RACE2UP,2010,3
Catalina Vista/Blenman-Elm,HISPPOP,2010,12
Catalina Vista/Blenman-Elm,MINORITY,2010,20
Catalina Vista/Blenman-Elm,DIVINDX,2010,44.6
Catalina Vista/Blenman-Elm,HISPWHT,2019,10
Catalina Vista/Blenman-Elm,HISPBLK,2019,1
Catalina Vista/Blenman-Elm,HISPAI,2019,0
Catalina Vista/Blenman-Elm,HISPASN,2019,0
Catalina Vista/Blenman-Elm,HISPPI,2019,0
Catalina Vista/Blenman-Elm,HISPOTH,2019,3
Catalina Vista/Blenman-Elm,HISPMLT,2019,1
Catalina Vista/Blenman-Elm,HWHITE,2010,8
Catalina Vista/Blenman-Elm,HBLACK,2010,0
Catalina Vista/Blenman-Elm,HAMERIND,2010,0
Catalina Vista/Blenman-Elm,HASIAN,2010,0
Catalina Vista/Blenman-Elm,HPACIFIC,2010,0
Catalina Vista/Blenman-Elm,HOTHRACE,2010,3
Catalina Vista/Blenman-Elm,HRACE2UP,2010,1
Catalina Vista/Blenman-Elm,HRACEBAS,2010,12
Catalina Vista/Blenman-Elm,H1RACE,2010,11
Catalina Vista/Blenman-Elm,HADRBASE,2010,9
Catalina Vista/Blenman-Elm,HAD1RACE,2010,8
Catalina Vista/Blenman-Elm,U18RBASE,2010,10
Catalina Vista/Blenman-Elm,NONHISP,2019,75
Houghton South,WHITE,2019,3869
Houghton South,BLACK,2019,257
Houghton South,AMERIND,2019,33
Houghton South,ASIAN,2019,226
Houghton South,PACIFIC,2019,20
Houghton South,OTHRACE,2019,182
Houghton South,RACE2UP,2019,217
Houghton South,HISPPOP,2019,993
Houghton South,MINORITY,2019,1615
Houghton South,WHITE,2010,2361
Houghton South,BLACK,2010,132
Houghton South,AMERIND,2010,17
Houghton South,ASIAN,2010,105
Houghton South,PACIFIC,2010,9
Houghton South,OTHRACE,2010,87
Houghton South,RACE2UP,2010,107
Houghton South,HISPPOP,2010,480
Houghton South,MINORITY,2010,788
Houghton South,DIVINDX,2010,49.4
Houghton South,HISPWHT,2019,680
Houghton South,HISPBLK,2019,36
Houghton South,HISPAI,2019,10
Houghton South,HISPASN,2019,13
Houghton South,HISPPI,2019,9
Houghton South,HISPOTH,2019,175
Houghton South,HISPMLT,2019,69
Houghton South,HWHITE,2010,331
Houghton South,HBLACK,2010,17
Houghton South,HAMERIND,2010,5
Houghton South,HASIAN,2010,6
Houghton South,HPACIFIC,2010,4
Houghton South,HOTHRACE,2010,83
Houghton South,HRACE2UP,2010,34
Houghton South,HRACEBAS,2010,480
Houghton South,H1RACE,2010,445
Houghton South,HADRBASE,2010,277
Houghton South,HAD1RACE,2010,266
Houghton South,U18RBASE,2010,887
Houghton South,NONHISP,2019,3811
Colonia Del Valle,WHITE,2019,1927
Colonia Del Valle,BLACK,2019,78
Colonia Del Valle,AMERIND,2019,29
Colonia Del Valle,ASIAN,2019,79
Colonia Del Valle,PACIFIC,2019,11
Colonia Del Valle,OTHRACE,2019,242
Colonia Del Valle,RACE2UP,2019,94
Colonia Del Valle,HISPPOP,2019,752
Colonia Del Valle,MINORITY,2019,962
Colonia Del Valle,WHITE,2010,1799
Colonia Del Valle,BLACK,2010,64
Colonia Del Valle,AMERIND,2010,25
Colonia Del Valle,ASIAN,2010,58
Colonia Del Valle,PACIFIC,2010,9
Colonia Del Valle,OTHRACE,2010,179
Colonia Del Valle,RACE2UP,2010,71
Colonia Del Valle,HISPPOP,2010,566
Colonia Del Valle,MINORITY,2010,732
Colonia Del Valle,DIVINDX,2010,58.7
Colonia Del Valle,HISPWHT,2019,430
Colonia Del Valle,HISPBLK,2019,7
Colonia Del Valle,HISPAI,2019,11
Colonia Del Valle,HISPASN,2019,2
Colonia Del Valle,HISPPI,2019,4
Colonia Del Valle,HISPOTH,2019,242
Colonia Del Valle,HISPMLT,2019,56
Colonia Del Valle,HWHITE,2010,326
Colonia Del Valle,HBLACK,2010,5
Colonia Del Valle,HAMERIND,2010,9
Colonia Del Valle,HASIAN,2010,2
Colonia Del Valle,HPACIFIC,2010,3
Colonia Del Valle,HOTHRACE,2010,179
Colonia Del Valle,HRACE2UP,2010,42
Colonia Del Valle,HRACEBAS,2010,566
Colonia Del Valle,H1RACE,2010,524
Colonia Del Valle,HADRBASE,2010,389
Colonia Del Valle,HAD1RACE,2010,367
Colonia Del Valle,U18RBASE,2010,433
Colonia Del Valle,NONHISP,2019,1707
Corbett,WHITE,2019,4103
Corbett,BLACK,2019,451
Corbett,AMERIND,2019,158
Corbett,ASIAN,2019,231
Corbett,PACIFIC,2019,9
Corbett,OTHRACE,2019,1233
Corbett,RACE2UP,2019,379
Corbett,HISPPOP,2019,3097
Corbett,MINORITY,2019,4017
Corbett,WHITE,2010,4092
Corbett,BLACK,2010,403
Corbett,AMERIND,2010,142
Corbett,ASIAN,2010,181
Corbett,PACIFIC,2010,8
Corbett,OTHRACE,2010,1018
Corbett,RACE2UP,2010,325
Corbett,HISPPOP,2010,2614
Corbett,MINORITY,2010,3402
Corbett,DIVINDX,2010,77.2
Corbett,HISPWHT,2019,1556
Corbett,HISPBLK,2019,39
Corbett,HISPAI,2019,67
Corbett,HISPASN,2019,13
Corbett,HISPPI,2019,5
Corbett,HISPOTH,2019,1231
Corbett,HISPMLT,2019,186
Corbett,HWHITE,2010,1325
Corbett,HBLACK,2010,33
Corbett,HAMERIND,2010,60
Corbett,HASIAN,2010,13
Corbett,HPACIFIC,2010,4
Corbett,HOTHRACE,2010,1016
Corbett,HRACE2UP,2010,163
Corbett,HRACEBAS,2010,2614
Corbett,H1RACE,2010,2451
Corbett,HADRBASE,2010,1608
Corbett,HAD1RACE,2010,1538
Corbett,U18RBASE,2010,1733
Corbett,NONHISP,2019,3467
Cottonwood Manor,WHITE,2019,238
Cottonwood Manor,BLACK,2019,3
Cottonwood Manor,AMERIND,2019,6
Cottonwood Manor,ASIAN,2019,5
Cottonwood Manor,PACIFIC,2019,2
Cottonwood Manor,OTHRACE,2019,42
Cottonwood Manor,RACE2UP,2019,13
Cottonwood Manor,HISPPOP,2019,117
Cottonwood Manor,MINORITY,2019,134
Cottonwood Manor,WHITE,2010,252
Cottonwood Manor,BLACK,2010,3
Cottonwood Manor,AMERIND,2010,5
Cottonwood Manor,ASIAN,2010,4
Cottonwood Manor,PACIFIC,2010,2
Cottonwood Manor,OTHRACE,2010,35
Cottonwood Manor,RACE2UP,2010,12
Cottonwood Manor,HISPPOP,2010,100
Cottonwood Manor,MINORITY,2010,114
Cottonwood Manor,DIVINDX,2010,63.1
Cottonwood Manor,HISPWHT,2019,63
Cottonwood Manor,HISPBLK,2019,0
Cottonwood Manor,HISPAI,2019,3
Cottonwood Manor,HISPASN,2019,1
Cottonwood Manor,HISPPI,2019,1
Cottonwood Manor,HISPOTH,2019,42
Cottonwood Manor,HISPMLT,2019,7
Cottonwood Manor,HWHITE,2010,54
Cottonwood Manor,HBLACK,2010,0
Cottonwood Manor,HAMERIND,2010,3
Cottonwood Manor,HASIAN,2010,1
Cottonwood Manor,HPACIFIC,2010,1
Cottonwood Manor,HOTHRACE,2010,35
Cottonwood Manor,HRACE2UP,2010,6
Cottonwood Manor,HRACEBAS,2010,100
Cottonwood Manor,H1RACE,2010,93
Cottonwood Manor,HADRBASE,2010,65
Cottonwood Manor,HAD1RACE,2010,62
Cottonwood Manor,U18RBASE,2010,61
Cottonwood Manor,NONHISP,2019,193
Desert Palms Park,WHITE,2019,305
Desert Palms Park,BLACK,2019,6
Desert Palms Park,AMERIND,2019,2
Desert Palms Park,ASIAN,2019,9
Desert Palms Park,PACIFIC,2019,1
Desert Palms Park,OTHRACE,2019,17
Desert Palms Park,RACE2UP,2019,11
Desert Palms Park,HISPPOP,2019,55
Desert Palms Park,MINORITY,2019,82
Desert Palms Park,WHITE,2010,281
Desert Palms Park,BLACK,2010,5
Desert Palms Park,AMERIND,2010,1
Desert Palms Park,ASIAN,2010,6
Desert Palms Park,PACIFIC,2010,1
Desert Palms Park,OTHRACE,2010,12
Desert Palms Park,RACE2UP,2010,8
Desert Palms Park,HISPPOP,2010,39
Desert Palms Park,MINORITY,2010,59
Desert Palms Park,DIVINDX,2010,37.3
Desert Palms Park,HISPWHT,2019,36
Desert Palms Park,HISPBLK,2019,0
Desert Palms Park,HISPAI,2019,0
Desert Palms Park,HISPASN,2019,0
Desert Palms Park,HISPPI,2019,0
Desert Palms Park,HISPOTH,2019,17
Desert Palms Park,HISPMLT,2019,2
Desert Palms Park,HWHITE,2010,26
Desert Palms Park,HBLACK,2010,0
Desert Palms Park,HAMERIND,2010,0
Desert Palms Park,HASIAN,2010,0
Desert Palms Park,HPACIFIC,2010,0
Desert Palms Park,HOTHRACE,2010,12
Desert Palms Park,HRACE2UP,2010,1
Desert Palms Park,HRACEBAS,2010,39
Desert Palms Park,H1RACE,2010,38
Desert Palms Park,HADRBASE,2010,27
Desert Palms Park,HAD1RACE,2010,26
Desert Palms Park,U18RBASE,2010,56
Desert Palms Park,NONHISP,2019,297
Dietz,WHITE,2019,5568
Dietz,BLACK,2019,658
Dietz,AMERIND,2019,133
Dietz,ASIAN,2019,290
Dietz,PACIFIC,2019,39
Dietz,OTHRACE,2019,771
Dietz,RACE2UP,2019,428
Dietz,HISPPOP,2019,2357
Dietz,MINORITY,2019,3639
Dietz,WHITE,2010,5495
Dietz,BLACK,2010,559
Dietz,AMERIND,2010,111
Dietz,ASIAN,2010,223
Dietz,PACIFIC,2010,34
Dietz,OTHRACE,2010,605
Dietz,RACE2UP,2010,348
Dietz,HISPPOP,2010,1875
Dietz,MINORITY,2010,2937
Dietz,DIVINDX,2010,65.1
Dietz,HISPWHT,2019,1318
Dietz,HISPBLK,2019,52
Dietz,HISPAI,2019,38
Dietz,HISPASN,2019,14
Dietz,HISPPI,2019,10
Dietz,HISPOTH,2019,752
Dietz,HISPMLT,2019,173
Dietz,HWHITE,2010,1057
Dietz,HBLACK,2010,41
Dietz,HAMERIND,2010,30
Dietz,HASIAN,2010,12
Dietz,HPACIFIC,2010,8
Dietz,HOTHRACE,2010,586
Dietz,HRACE2UP,2010,141
Dietz,HRACEBAS,2010,1875
Dietz,H1RACE,2010,1733
Dietz,HADRBASE,2010,1182
Dietz,HAD1RACE,2010,1127
Dietz,U18RBASE,2010,1770
Dietz,NONHISP,2019,5531
Dodge Flower,WHITE,2019,1787
Dodge Flower,BLACK,2019,365
Dodge Flower,AMERIND,2019,99
Dodge Flower,ASIAN,2019,184
Dodge Flower,PACIFIC,2019,45
Dodge Flower,OTHRACE,2019,385
Dodge Flower,RACE2UP,2019,231
Dodge Flower,HISPPOP,2019,1028
Dodge Flower,MINORITY,2019,1785
Dodge Flower,WHITE,2010,1772
Dodge Flower,BLACK,2010,311
Dodge Flower,AMERIND,2010,83
Dodge Flower,ASIAN,2010,140
Dodge Flower,PACIFIC,2010,37
Dodge Flower,OTHRACE,2010,301
Dodge Flower,RACE2UP,2010,189
Dodge Flower,HISPPOP,2010,821
Dodge Flower,MINORITY,2010,1446
Dodge Flower,DIVINDX,2010,76.1
Dodge Flower,HISPWHT,2019,476
Dodge Flower,HISPBLK,2019,22
Dodge Flower,HISPAI,2019,31
Dodge Flower,HISPASN,2019,5
Dodge Flower,HISPPI,2019,0
Dodge Flower,HISPOTH,2019,380
Dodge Flower,HISPMLT,2019,115
Dodge Flower,HWHITE,2010,385
Dodge Flower,HBLACK,2010,18
Dodge Flower,HAMERIND,2010,25
Dodge Flower,HASIAN,2010,4
Dodge Flower,HPACIFIC,2010,0
Dodge Flower,HOTHRACE,2010,297
Dodge Flower,HRACE2UP,2010,93
Dodge Flower,HRACEBAS,2010,822
Dodge Flower,H1RACE,2010,728
Dodge Flower,HADRBASE,2010,548
Dodge Flower,HAD1RACE,2010,498
Dodge Flower,U18RBASE,2010,712
Dodge Flower,NONHISP,2019,2068
Doolen-Fruitvale,WHITE,2019,1171
Doolen-Fruitvale,BLACK,2019,128
Doolen-Fruitvale,AMERIND,2019,56
Doolen-Fruitvale,ASIAN,2019,39
Doolen-Fruitvale,PACIFIC,2019,0
Doolen-Fruitvale,OTHRACE,2019,336
Doolen-Fruitvale,RACE2UP,2019,130
Doolen-Fruitvale,HISPPOP,2019,740
Doolen-Fruitvale,MINORITY,2019,987
Doolen-Fruitvale,WHITE,2010,1247
Doolen-Fruitvale,BLACK,2010,119
Doolen-Fruitvale,AMERIND,2010,54
Doolen-Fruitvale,ASIAN,2010,34
Doolen-Fruitvale,PACIFIC,2010,0
Doolen-Fruitvale,OTHRACE,2010,299
Doolen-Fruitvale,RACE2UP,2010,114
Doolen-Fruitvale,HISPPOP,2010,657
Doolen-Fruitvale,MINORITY,2010,882
Doolen-Fruitvale,DIVINDX,2010,75.4
Doolen-Fruitvale,HISPWHT,2019,297
Doolen-Fruitvale,HISPBLK,2019,19
Doolen-Fruitvale,HISPAI,2019,22
Doolen-Fruitvale,HISPASN,2019,2
Doolen-Fruitvale,HISPPI,2019,0
Doolen-Fruitvale,HISPOTH,2019,332
Doolen-Fruitvale,HISPMLT,2019,67
Doolen-Fruitvale,HWHITE,2010,263
Doolen-Fruitvale,HBLACK,2010,17
Doolen-Fruitvale,HAMERIND,2010,20
Doolen-Fruitvale,HASIAN,2010,2
Doolen-Fruitvale,HPACIFIC,2010,0
Doolen-Fruitvale,HOTHRACE,2010,295
Doolen-Fruitvale,HRACE2UP,2010,59
Doolen-Fruitvale,HRACEBAS,2010,656
Doolen-Fruitvale,H1RACE,2010,598
Doolen-Fruitvale,HADRBASE,2010,420
Doolen-Fruitvale,HAD1RACE,2010,379
Doolen-Fruitvale,U18RBASE,2010,448
Doolen-Fruitvale,NONHISP,2019,1121
Drexel Park,WHITE,2019,1142
Drexel Park,BLACK,2019,56
Drexel Park,AMERIND,2019,89
Drexel Park,ASIAN,2019,7
Drexel Park,PACIFIC,2019,1
Drexel Park,OTHRACE,2019,1023
Drexel Park,RACE2UP,2019,110
Drexel Park,HISPPOP,2019,2214
Drexel Park,MINORITY,2019,2310
Drexel Park,WHITE,2010,1085
Drexel Park,BLACK,2010,53
Drexel Park,AMERIND,2010,87
Drexel Park,ASIAN,2010,7
Drexel Park,PACIFIC,2010,1
Drexel Park,OTHRACE,2010,899
Drexel Park,RACE2UP,2010,103
Drexel Park,HISPPOP,2010,1999
Drexel Park,MINORITY,2010,2093
Drexel Park,DIVINDX,2010,80.7
Drexel Park,HISPWHT,2019,1024
Drexel Park,HISPBLK,2019,18
Drexel Park,HISPAI,2019,50
Drexel Park,HISPASN,2019,4
Drexel Park,HISPPI,2019,1
Drexel Park,HISPOTH,2019,1023
Drexel Park,HISPMLT,2019,94
Drexel Park,HWHITE,2010,943
Drexel Park,HBLACK,2010,16
Drexel Park,HAMERIND,2010,47
Drexel Park,HASIAN,2010,4
Drexel Park,HPACIFIC,2010,1
Drexel Park,HOTHRACE,2010,899
Drexel Park,HRACE2UP,2010,88
Drexel Park,HRACEBAS,2010,1998
Drexel Park,H1RACE,2010,1911
Drexel Park,HADRBASE,2010,1231
Drexel Park,HAD1RACE,2010,1174
Drexel Park,U18RBASE,2010,810
Drexel Park,NONHISP,2019,215
Duffy,WHITE,2019,884
Duffy,BLACK,2019,81
Duffy,AMERIND,2019,13
Duffy,ASIAN,2019,46
Duffy,PACIFIC,2019,1
Duffy,OTHRACE,2019,94
Duffy,RACE2UP,2019,88
Duffy,HISPPOP,2019,318
Duffy,MINORITY,2019,505
Duffy,WHITE,2010,859
Duffy,BLACK,2010,70
Duffy,AMERIND,2010,11
Duffy,ASIAN,2010,34
Duffy,PACIFIC,2010,1
Duffy,OTHRACE,2010,73
Duffy,RACE2UP,2010,70
Duffy,HISPPOP,2010,249
Duffy,MINORITY,2010,402
Duffy,DIVINDX,2010,61.1
Duffy,HISPWHT,2019,182
Duffy,HISPBLK,2019,1
Duffy,HISPAI,2019,0
Duffy,HISPASN,2019,3
Duffy,HISPPI,2019,0
Duffy,HISPOTH,2019,94
Duffy,HISPMLT,2019,37
Duffy,HWHITE,2010,143
Duffy,HBLACK,2010,1
Duffy,HAMERIND,2010,0
Duffy,HASIAN,2010,3
Duffy,HPACIFIC,2010,0
Duffy,HOTHRACE,2010,72
Duffy,HRACE2UP,2010,30
Duffy,HRACEBAS,2010,249
Duffy,H1RACE,2010,219
Duffy,HADRBASE,2010,173
Duffy,HAD1RACE,2010,162
Duffy,U18RBASE,2010,198
Duffy,NONHISP,2019,889
Dunbar Spring,WHITE,2019,683
Dunbar Spring,BLACK,2019,70
Dunbar Spring,AMERIND,2019,62
Dunbar Spring,ASIAN,2019,80
Dunbar Spring,PACIFIC,2019,1
Dunbar Spring,OTHRACE,2019,151
Dunbar Spring,RACE2UP,2019,50
Dunbar Spring,HISPPOP,2019,343
Dunbar Spring,MINORITY,2019,566
Dunbar Spring,WHITE,2010,731
Dunbar Spring,BLACK,2010,64
Dunbar Spring,AMERIND,2010,56
Dunbar Spring,ASIAN,2010,66
Dunbar Spring,PACIFIC,2010,1
Dunbar Spring,OTHRACE,2010,131
Dunbar Spring,RACE2UP,2010,44
Dunbar Spring,HISPPOP,2010,299
Dunbar Spring,MINORITY,2010,497
Dunbar Spring,DIVINDX,2010,72.5
Dunbar Spring,HISPWHT,2019,153
Dunbar Spring,HISPBLK,2019,3
Dunbar Spring,HISPAI,2019,18
Dunbar Spring,HISPASN,2019,1
Dunbar Spring,HISPPI,2019,1
Dunbar Spring,HISPOTH,2019,142
Dunbar Spring,HISPMLT,2019,25
Dunbar Spring,HWHITE,2010,135
Dunbar Spring,HBLACK,2010,3
Dunbar Spring,HAMERIND,2010,16
Dunbar Spring,HASIAN,2010,1
Dunbar Spring,HPACIFIC,2010,1
Dunbar Spring,HOTHRACE,2010,121
Dunbar Spring,HRACE2UP,2010,22
Dunbar Spring,HRACEBAS,2010,299
Dunbar Spring,H1RACE,2010,277
Dunbar Spring,HADRBASE,2010,228
Dunbar Spring,HAD1RACE,2010,213
Dunbar Spring,U18RBASE,2010,125
Dunbar Spring,NONHISP,2019,754
Eastside,WHITE,2019,3325
Eastside,BLACK,2019,143
Eastside,AMERIND,2019,31
Eastside,ASIAN,2019,307
Eastside,PACIFIC,2019,1
Eastside,OTHRACE,2019,174
Eastside,RACE2UP,2019,129
Eastside,HISPPOP,2019,840
Eastside,MINORITY,2019,1379
Eastside,WHITE,2010,3516
Eastside,BLACK,2010,128
Eastside,AMERIND,2010,27
Eastside,ASIAN,2010,250
Eastside,PACIFIC,2010,1
Eastside,OTHRACE,2010,141
Eastside,RACE2UP,2010,110
Eastside,HISPPOP,2010,703
Eastside,MINORITY,2010,1157
Eastside,DIVINDX,2010,48.6
Eastside,HISPWHT,2019,594
Eastside,HISPBLK,2019,3
Eastside,HISPAI,2019,21
Eastside,HISPASN,2019,6
Eastside,HISPPI,2019,0
Eastside,HISPOTH,2019,173
Eastside,HISPMLT,2019,43
Eastside,HWHITE,2010,500
Eastside,HBLACK,2010,3
Eastside,HAMERIND,2010,18
Eastside,HASIAN,2010,5
Eastside,HPACIFIC,2010,0
Eastside,HOTHRACE,2010,140
Eastside,HRACE2UP,2010,37
Eastside,HRACEBAS,2010,703
Eastside,H1RACE,2010,666
Eastside,HADRBASE,2010,460
Eastside,HAD1RACE,2010,444
Eastside,U18RBASE,2010,974
Eastside,NONHISP,2019,3270
El Gheko,WHITE,2019,1490
El Gheko,BLACK,2019,69
El Gheko,AMERIND,2019,24
El Gheko,ASIAN,2019,33
El Gheko,PACIFIC,2019,3
El Gheko,OTHRACE,2019,109
El Gheko,RACE2UP,2019,75
El Gheko,HISPPOP,2019,428
El Gheko,MINORITY,2019,587
El Gheko,WHITE,2010,1539
El Gheko,BLACK,2010,60
El Gheko,AMERIND,2010,21
El Gheko,ASIAN,2010,26
El Gheko,PACIFIC,2010,3
El Gheko,OTHRACE,2010,88
El Gheko,RACE2UP,2010,63
El Gheko,HISPPOP,2010,351
El Gheko,MINORITY,2010,487
El Gheko,DIVINDX,2010,49.7
El Gheko,HISPWHT,2019,274
El Gheko,HISPBLK,2019,9
El Gheko,HISPAI,2019,6
El Gheko,HISPASN,2019,1
El Gheko,HISPPI,2019,0
El Gheko,HISPOTH,2019,104
El Gheko,HISPMLT,2019,33
